time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2017-10-31,2017-11-01,Overcast_clouds,68.25,88.38,0.0,25.5,c04n,804
2017-11-01,2017-11-02,Overcast_clouds,73.68,94.79,0.0,24.11,c04n,804
2017-11-02,2017-11-03,Overcast_clouds,73.0,91.19,0.0,24.5,c04n,804
2017-11-03,2017-11-04,Overcast_clouds,78.24,93.59,0.0,23.18,c04n,804
2017-11-04,2017-11-05,Overcast_clouds,75.68,86.91,0.0,23.5,c04n,804
2017-11-05,2017-11-06,Overcast_clouds,73.75,79.0,0.0,23.5,c04n,804
2017-11-06,2017-11-07,Overcast_clouds,74.67,85.67,0.0,22.0,c04n,804
2017-11-07,2017-11-08,Overcast_clouds,9.67,80.83,0.0,4.67,c04n,804
2017-11-08,2017-11-09,Overcast_clouds,38.5,87.75,0.0,10.5,c04n,804
2017-11-09,2017-11-10,Overcast_clouds,,,,,,
2017-11-10,2017-11-11,Overcast_clouds,78.0,80.0,0.0,22.0,c04n,804
2017-11-11,2017-11-12,Overcast_clouds,69.88,86.94,0.0,24.0,c04n,804
2017-11-12,2017-11-13,Overcast_clouds,68.54,94.38,0.0,24.29,c04n,804
2017-11-13,2017-11-14,Overcast_clouds,67.46,91.92,0.0,24.25,c04n,804
2017-11-14,2017-11-15,Overcast_clouds,64.25,86.25,0.0,22.7,c04n,804
2017-11-15,2017-11-16,Overcast_clouds,69.36,92.43,0.0,23.14,c04n,804
2017-11-16,2017-11-17,Overcast_clouds,69.8,80.6,0.0,24.0,c04n,804
2017-11-17,2017-11-18,Overcast_clouds,72.71,83.0,0.0,23.53,c04n,804
2017-11-18,2017-11-19,Overcast_clouds,81.0,87.2,0.0,22.0,c04n,804
2017-11-19,2017-11-20,Overcast_clouds,83.0,74.0,0.0,22.0,c04n,804
2017-11-20,2017-11-21,Overcast_clouds,75.55,79.18,0.0,23.09,c04n,804
2017-11-21,2017-11-22,Overcast_clouds,68.5,74.0,0.0,24.0,c04n,804
2017-11-22,2017-11-23,Overcast_clouds,72.33,73.0,0.0,21.67,c04n,804
2017-11-23,2017-11-24,Overcast_clouds,75.0,83.12,0.0,21.75,c04n,804
2017-11-24,2017-11-25,Overcast_clouds,68.67,91.33,0.0,24.5,c04n,804
2017-11-25,2017-11-26,Overcast_clouds,71.71,92.57,0.0,23.71,c04n,804
2017-11-26,2017-11-27,Overcast_clouds,72.0,91.14,0.0,24.21,c04n,804
2017-11-27,2017-11-28,Overcast_clouds,64.17,91.5,0.0,19.0,c04n,804
2017-11-28,2017-11-29,Overcast_clouds,66.21,87.46,0.0,23.96,c04n,804
2017-11-29,2017-11-30,Overcast_clouds,74.38,80.0,0.0,23.31,c04n,804
2017-11-30,2017-12-01,Overcast_clouds,66.58,77.68,0.0,25.84,c04n,804
2017-12-01,2017-12-02,Overcast_clouds,73.0,77.0,0.0,24.0,c04n,804
2017-12-02,2017-12-03,Overcast_clouds,71.21,88.46,0.0,25.29,c04n,804
2017-12-03,2017-12-04,Overcast_clouds,69.43,87.7,0.0,25.91,c04n,804
2017-12-04,2017-12-05,Overcast_clouds,66.75,91.2,0.0,26.7,c04n,804
2017-12-05,2017-12-06,Overcast_clouds,,,,,,
2017-12-06,2017-12-07,Overcast_clouds,,,,,,
2017-12-07,2017-12-08,Overcast_clouds,62.09,93.27,0.0,28.09,c04n,804
2017-12-08,2017-12-09,Overcast_clouds,58.8,89.33,0.0,22.4,c04n,804
2017-12-09,2017-12-10,Overcast_clouds,69.15,77.77,0.0,26.15,c04n,804
2017-12-10,2017-12-11,Overcast_clouds,69.79,92.74,0.0,25.63,c04n,804
2017-12-11,2017-12-12,Overcast_clouds,60.76,89.0,0.0,24.43,c04n,804
2017-12-12,2017-12-13,Overcast_clouds,73.93,84.43,0.0,25.0,c04n,804
2017-12-13,2017-12-14,Overcast_clouds,74.85,84.54,0.0,23.85,c04n,804
2017-12-14,2017-12-15,Overcast_clouds,66.56,90.89,0.0,26.22,c04n,804
2017-12-15,2017-12-16,Overcast_clouds,66.58,95.04,0.0,26.88,c04n,804
2017-12-16,2017-12-17,Overcast_clouds,68.5,95.0,0.0,26.38,c04n,804
2017-12-17,2017-12-18,Overcast_clouds,70.4,93.8,0.0,25.33,c04n,804
2017-12-18,2017-12-19,Overcast_clouds,69.0,77.0,0.0,24.0,c04n,804
2017-12-19,2017-12-20,Overcast_clouds,63.96,94.42,0.0,26.92,c04n,804
2017-12-20,2017-12-21,Overcast_clouds,68.32,87.74,0.0,25.53,c04n,804
2017-12-21,2017-12-22,Overcast_clouds,73.0,91.2,0.0,24.1,c04n,804
2017-12-22,2017-12-23,Overcast_clouds,65.29,91.24,0.0,25.94,c04n,804
2017-12-23,2017-12-24,Overcast_clouds,59.45,90.27,0.0,29.0,c04d,804
2017-12-24,2017-12-25,Overcast_clouds,66.77,93.23,0.0,26.31,c04n,804
2017-12-25,2017-12-26,Overcast_clouds,66.76,88.82,0.0,26.41,c04d,804
2017-12-26,2017-12-27,Overcast_clouds,71.27,85.8,0.0,25.0,c04n,804
2017-12-27,2017-12-28,Overcast_clouds,61.48,88.33,0.0,27.29,c04n,804
2017-12-28,2017-12-29,Overcast_clouds,72.0,83.5,0.0,24.67,c04n,804
2017-12-29,2017-12-30,Overcast_clouds,68.11,81.44,0.0,26.56,c04n,804
2017-12-30,2017-12-31,Overcast_clouds,68.31,80.75,0.0,23.31,c04n,804
2017-12-31,2018-01-01,Overcast_clouds,68.14,86.14,0.0,24.68,c04n,804
2018-01-01,2018-01-02,Overcast_clouds,71.21,81.83,0.0,25.17,c04n,804
2018-01-02,2018-01-03,Overcast_clouds,66.26,80.05,0.0,26.79,c04n,804
2018-01-03,2018-01-04,Overcast_clouds,71.25,84.25,0.0,25.5,c04n,804
2018-01-04,2018-01-05,Overcast_clouds,73.86,84.29,0.0,24.71,c04n,804
2018-01-05,2018-01-06,Overcast_clouds,74.94,82.06,0.0,25.11,c04n,804
2018-01-06,2018-01-07,Overcast_clouds,68.0,79.17,0.0,27.21,c04n,804
2018-01-07,2018-01-08,Overcast_clouds,61.89,80.67,0.0,26.72,c04n,804
2018-01-08,2018-01-09,Overcast_clouds,59.58,83.62,0.0,28.0,c04n,804
2018-01-09,2018-01-10,Overcast_clouds,57.83,84.17,0.0,26.92,c04n,804
2018-01-10,2018-01-11,Overcast_clouds,67.2,83.53,0.0,24.93,c04n,804
2018-01-11,2018-01-12,Overcast_clouds,65.31,81.69,0.0,24.69,c04n,804
2018-01-12,2018-01-13,Overcast_clouds,65.38,86.62,0.0,26.5,c04n,804
2018-01-13,2018-01-14,Overcast_clouds,62.55,86.65,0.0,27.1,c04n,804
2018-01-14,2018-01-15,Overcast_clouds,63.05,88.05,0.0,26.45,c04n,804
2018-01-15,2018-01-16,Overcast_clouds,67.79,85.71,0.0,25.96,c04n,804
2018-01-16,2018-01-17,Overcast_clouds,59.89,75.47,0.0,22.95,c04n,804
2018-01-17,2018-01-18,Overcast_clouds,62.48,88.39,0.0,16.91,c04n,804
2018-01-18,2018-01-19,Overcast_clouds,,,,,,
2018-01-19,2018-01-20,Overcast_clouds,68.25,81.5,0.0,26.38,c04n,804
2018-01-20,2018-01-21,Overcast_clouds,77.12,81.88,0.0,25.38,c04n,804
2018-01-21,2018-01-22,Overcast_clouds,70.5,71.83,0.0,27.67,c04n,804
2018-01-22,2018-01-23,Overcast_clouds,73.0,71.67,0.0,26.33,c04n,804
2018-01-23,2018-01-24,Overcast_clouds,,,,,,
2018-01-24,2018-01-25,Overcast_clouds,,,,,,
2018-01-25,2018-01-26,Overcast_clouds,,,,,,
2018-01-26,2018-01-27,Overcast_clouds,84.67,82.67,0.0,25.67,c04n,804
2018-01-27,2018-01-28,Overcast_clouds,64.09,88.82,0.0,25.64,c04n,804
2018-01-28,2018-01-29,Overcast_clouds,69.36,83.45,0.0,26.82,c04n,804
2018-01-29,2018-01-30,Overcast_clouds,,,,,,
2018-01-30,2018-01-31,Overcast_clouds,,,,,,
